,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,miles de dolares sobre estimación,predicterr,Contrato relacionado con publicidad,Tamaño valor extraño,veces la predicción
489757,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6810051,IPSE-215-2024,700566011,CO1.BDOS.6682674,IMPLEMENTACIÓN SOLUCIONES ENERGETICAS SOSTENIBLES CHOCÓ; VICHADA Y GUAINÍA,"IMPLEMENTACIÓN DE SOLUCIONES ENERGÉTICAS SOSTENIBLES EN LA ZONA RURAL DE LOS DEPARTAMENTOS DE CHOCÓ, VICHADA Y GUAINÍA.",Presentación de oferta,09/09/2024,09/09/2024,,,,,09/09/2024,27067552244,Contratación directa,No existe pluralidad de oferentes en el mercado,otro,Mes(es),,,,Bogotá,SUBDIRECION CONTRATOS,0,0,0,0,0,0,0,0,0,Seleccionado,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80101600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6692431,700566011,Adjudicado,2024,3.9155429850746266,,1,27067552244,27067.552244,V1.801,True,395.27727870199647,773.8625878904952,302.8524627685548,0,67.47737955716525,4.620790664564159e-13,6811.896860018676,65.99560546875,0.2189347743988037,40107.99755198525,68.47737955716524
719068,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5562003,IPSE-022-2024,700566011,CO1.BDOS.5444732,JESUS DAVID BORRE O,"PRESTAR SERVICIOS PROFESIONALES DE TSI PARA DISEÑAR Y AMPLIAR LOS
SISTEMAS DE INFORMACIÓN QUE SOPORTEN LOS PROCESOS DEL IPSE Y ARTICULAR LA ESTRATEGIA INSTITUCIONAL CON LA GESTIÓN DE TECNOLOGÍA DE INFORMACIÓN.",Presentación de oferta,01/17/2024,01/17/2024,,,,,01/17/2024,179499600,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,708679535,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,JESUS DAVID BORRE ORDOSGOITIA,1013635152,V1.80101604,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5454043,700566011,Adjudicado,2024,3.9155429850746266,,1,179499600,179.49960000000002,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,228.2141864924245,5.415837484767168e-17,45.6428372984849,8.056426048278809,0.3848747909069061,39518.22993661997,229.2141864924245
504462,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5598534,IPSE 045-2024,700566011,CO1.BDOS.5481279,SERVICIOS PROFESIONALES FINANCIEROS SPE PROYECTOS ENERGETICOS,"PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE PLANIFICACIÓN Y
PROMOCIÓN DE SOLUCIONES ENERGÉTICAS DESDE EL COMPONENTE FINANCIERO
EN LA FORMULACIÓN, ESTRUCTURACIÓN Y DISEÑO DE PROYECTOS ENERGÉTICOS
PARA EL TERRITORIO NACIONAL",Presentación de oferta,01/23/2024,01/23/2024,,,,,01/23/2024,157103800,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Bogotá,SUBDIRECION PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,708740451,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,Maria Paula Arevalo Cabra,1032357804,V1.84101501,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5490809,700566011,Adjudicado,2024,3.9155429850746266,,1,157103800,157.10379999999998,V1.841,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,199.6155986524123,1.533803462205312e-15,39.92311973048247,6.371829986572266,0.310701847076416,30359.330383724395,200.61559865241233
627938,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5619338,IPSE-060-2024,700566011,CO1.BDOS.5501884,PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS DESDE EL COMPONENTE TÉCNICO ELECTROMECÁNICO,"PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCION DE PLANIFICACION Y PROMOCION DE SOLUCIONES ENERGETICAS DESDE EL COMPONENTE TECNICO ELECTROMECANICO EN LA FORMULACION, DISEÑO Y ESTRUCTURACION DE PROYECTOS ENERGETICOS Y EN EL ANALISIS Y VALIDACION DE LA METODOLOGÍA GENERAL AJUSTADA - MGA EN LOS PROYECTOS",Presentación de oferta,01/25/2024,01/25/2024,,,,,01/25/2024,122590000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SUBDIRECION PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,720551233,Casanare,Yopal,,0,No Adjudicado,Luis Fernando Linares Pulido,7224910,V1.81101701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5511128,700566011,Adjudicado,2024,3.9155429850746266,,1,122590000,122.58999999999999,V1.811,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,155.5427840625067,1.40924724519437e-15,31.10855681250133,-2.523030042648315,0.1851665675640106,19377.28815115095,156.54278406250663
425099,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5555042,IPSE-012-2024,700566011,CO1.BDOS.5437845,PRESTACION DE SERVICIOS OPERACIONES CONTABLES,"PRESTAR SERVICIOS PROFESIONALES PARA LA VERIFICACION, REGISTRO Y CONTROL DE LAS OPERACIONES CONTABLES REQUERIDAS EN LA EJECUCIÓN DE RECURSOS DE FUNCIONAMIENTO E INVERSIÓN ASIGNADOS A LA ENTIDAD",Presentación de oferta,01/17/2024,01/17/2024,,,,,01/17/2024,79924000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,705389286,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,GLORIA MERCEDES GIL BADILLO,30335748,V1.84111502,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5448700,700566011,Adjudicado,2024,3.9155429850746266,,1,79924000,79.92399999999999,V1.841,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,101.0599190261178,6.18634648097914e-14,20.21198380522356,-13.24704837799072,0.2771675586700439,9135.870062805969,102.05991902611778
576488,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6068357,IPSE-137-2024,700566011,CO1.BDOS.5949759,ASESORAR A LA SECRETARIA GENERAL DEL IPSE EN ASUNTOS DE DERECHO,"PRESTACION DE SERVICIOS PROFESIONALES PARA ASESORAR A LA SECRETARIA GENERAL DEL IPSE EN ASUNTOS DE DERECHO ADMINISTRATIVO, CONTRACTUAL, DISCIPLINARIO Y ACTIVIDADES DEL PLAN DE ACCION DE PREVENCION DEL DANO ANTIJURIDICO",Presentación de oferta,04/09/2024,04/09/2024,,,,,04/09/2024,99000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,720823483,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,LOGICA JURIDICA SAS,901494610,V1.80121703,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5957111,700566011,Adjudicado,2024,3.9155429850746266,,1,99000000,98.99999999999999,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,125.4192480804972,3.966134368127749e-16,25.08384961609945,41.24805450439453,0.2638320326805115,8332.948164034162,126.41924808049723
683943,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6068357,IPSE-137-2024,700566011,CO1.BDOS.5949759,ASESORAR A LA SECRETARIA GENERAL DEL IPSE EN ASUNTOS DE DERECHO,"PRESTACION DE SERVICIOS PROFESIONALES PARA ASESORAR A LA SECRETARIA GENERAL DEL IPSE EN ASUNTOS DE DERECHO ADMINISTRATIVO, CONTRACTUAL, DISCIPLINARIO Y ACTIVIDADES DEL PLAN DE ACCION DE PREVENCION DEL DANO ANTIJURIDICO",Presentación de oferta,04/09/2024,04/09/2024,,,,,04/09/2024,99000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,716991930,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,LOGICA JURIDICA SAS,9014946100,V1.80121703,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5957111,700566011,Adjudicado,2024,3.9155429850746266,,1,99000000,98.99999999999999,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,125.4192480804972,5.288133471222684e-16,25.08384961609945,47.50436782836914,0.2638320326805115,7713.5731449606765,126.41924808049723
665081,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5906517,IPSE 109-2024,700566011,CO1.BDOS.5789802,PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS BIOMASA,"PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE PLANIFICACIÓN Y
PROMOCIÓN DE SOLUCIONES ENERGÉTICAS DESDE EL COMPONENTE TÉCNICO EN
BIOMASA Y SISTEMAS DE ALMACENAMIENTO DE ENERGÍA EN LA FORMULACIÓN,
DISEÑO Y ESTRUCTURACIÓN DE PROYECTOS ENERGÉTICOS EN EL TERRITORIO
NACIONAL, EN EL MARCO DE LA IMPLEMENTACIÓN DE LA TRANSICIÓN ENERGÉTICA
JUSTA",Presentación de oferta,03/07/2024,03/07/2024,,,,,03/07/2024,80000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SUBDIRECION PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,712562321,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,Ary Mauricio Burbano,80096184,V1.77101502,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5796603,700566011,Adjudicado,2024,3.9155429850746266,,1,80000000,79.99999999999999,V1.771,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,101.1569681458564,1.7392201472971092e-14,20.23139362917127,25.96915435791016,0.3055307865142822,6015.0251030356985,102.15696814585634
638006,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5901829,IPSE 105-2024,700566011,CO1.BDOS.5784725,PRESTACION DE SERVICIOS PROFESIONALES PARA FORMULACION DE RUTA METODOLOGICA,"PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICA EN EL ANÁLISIS Y DIMENSIONAMIENTO ECONÓMICO Y SOCIAL DE LOS TERRITORIOS PARA DEFINIR LA RUTA METODOLÓGICA EN LA FORMULACIÓN, DISEÑO Y ESTRUCTURACIÓN DE PROYECTOS ENERGÉTICOS EN EL MARCO DE LA IMPLEMENTACIÓN DE LA TRANSICIÓN ENERGÉTICA JUSTA",Presentación de oferta,03/06/2024,03/06/2024,,,,,03/06/2024,82000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SUBDIRECION PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,706334018,Distrito Capital de Bogotá,No Definido,,0,No Adjudicado,ZORAIDA VELASCO VILLAMIL,60334260,V1.80101604,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5793610,700566011,Adjudicado,2024,3.9155429850746266,,1,82000000,81.99999999999997,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,103.7108923495028,8.188413968667653e-15,20.74217846990055,35.83902359008789,0.236816793680191,5565.493238272021,104.71089234950273
564470,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6034501,IPSE-133-2024,700566011,CO1.BDOS.5915777,PRESTAR SERVICIOS PROFESIONALES EN EL COMPONENTE SOCIAL A LA ESTRATEGIA DE COMUNIDADES ENERGETICAS,PRESTAR SERVICIOS PROFESIONALES EN EL COMPONENTE SOCIAL A LA ESTRATEGIA DE COMUNIDADES ENERGETICAS EN EL MARCO DE LA IMPLEMENTACION DE PROYECTOS DE AMPLIACION DE COBERTURA Y MEJORAMIENTO DE LA INFRAESTRUCTURA DEL SERVICIO DE ENERGÍA ELECTRICA A CARGO DE LA SUBDIRECCIÓN DE CONTRATOS Y SEGUIMIENTO,Presentación de oferta,04/03/2024,04/03/2024,,,,,04/03/2024,55400000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SUBDIRECION CONTRATOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,725988752,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,ESTHEFANNY YAGUE PAEZ,1013617548,V1.93141510,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5923390,700566011,Adjudicado,2024,3.9155429850746266,,1,55400000,55.40000000000001,V1.931,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,69.74370044100556,6.850838539521108e-14,13.94874008820111,-28.97646522521973,0.3155472874641418,5469.097177908882,70.74370044100554
67921,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5960423,IPSE-SCYS-LP-001-2024,700566011,CO1.BDOS.5842586,REALIZAR LA CONSTRUCCIÓN E IMPLEMENTACIÓN DE PROYECTOS ENERGETICOS SOSTENIBLES DE AMPLIACIÓN DE COBERTURA DEL SERVICIO DE ENERGÍA ELÉCTRICA PARA COMUNIDADES EN LA ZONA RURAL DISPERSA DEL MUNICIPIO DE,REALIZAR LA CONSTRUCCIÓN E IMPLEMENTACIÓN DE PROYECTOS ENERGETICOS SOSTENIBLES DE AMPLIACIÓN DE COBERTURA DEL SERVICIO DE ENERGÍA ELÉCTRICA PARA COMUNIDADES EN LA ZONA RURAL DISPERSA DEL MUNICIPIO DE MANAURE EN EL DEPARTAMENTO DE LA GUAJIRA,Presentación de observaciones,03/17/2024,03/17/2024,,,,03/17/2024,,52661210393,Licitación pública Obra Publica,No Defenido,otro,día(s),05/15/2024,05/15/2024,05/21/2024,Bogotá,SUBDIRECION CONTRATOS,0,0,100,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.26131507,Cerrado,Obra,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5853331,700566011,Presentación de observaciones,2024,3.9155429850746266,,1,52661210393,52661.21039299999,V1.261,True,1339.9727038950632,2623.3603604638975,1026.656616210938,0,38.30021129529219,2.285562820371048e-11,13107.05510952954,38.19750595092773,0.2686908543109894,5408.587748062665,39.30021129529219
669057,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5597919,IPSE 044-2024,700566011,CO1.BDOS.5480455,SERVICIOS JURIDICOS SCYS PARA OAM,"PRESTAR SERVICIOS PROFESIONALES DE APOYO JURÍDICO EN LA SUBDIRECCIÓN DE CONTRATOS Y SEGUIMIENTO PARA LA ENTREGA EN ADMINISTRACIÓN, OPERACIÓN Y MANTENIMIENTO DE LOS ACTIVOS ELÉCTRICOS DE PROPIEDAD DEL IPSE",Presentación de oferta,01/23/2024,01/23/2024,,,,,01/23/2024,68880000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SUBDIRECION CONTRATOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,712348119,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,ANDRES MARTIN,79868836,V1.80121704,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5489856,700566011,Adjudicado,2024,3.9155429850746266,,1,68880000,68.88000000000001,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,86.95714957358236,5.0611539964985145e-14,17.39142991471647,13.99299430847168,0.292937159538269,5025.771014660824,87.95714957358234
431816,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5563999,IPSE-024-2024,700566011,CO1.BDOS.5447160,GIANMARCO CABARCAS,"PRESTAR SERVICIOS PROFESIONALES DESDE EL COMPONENTE TÉCNICO ELÉCTRICO EN SISTEMAS DE GENERACIÓN PARA, EN LA FORMULACIÓN, ESTRUCTURACIÓN Y DISEÑO DE PROYECTOS ENERGÉTICOS EN EL TERRITORIO NACIONAL.",Presentación de oferta,01/18/2024,01/18/2024,,,,,01/18/2024,95565000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SUBDIRECION PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,706920071,Santander,Bucaramanga,,0,No Adjudicado,Gianmarco Serrano Cabarcas,1098755185,V1.81101701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5457402,700566011,Adjudicado,2024,3.9155429850746266,,1,95565000,95.565,V1.811,True,112.11898277177953,219.50334824287214,85.90301513671875,1,-0.1476465658404651,0.7336694367553581,-4.22776172675934,-40.75326538085938,0.260470449924469,3880.4759620572822,0.8523534341595348
590878,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6355073,IPSE 172-2024,700566011,CO1.BDOS.6232206,PRESTAR SERVICIOS PROFESIONALES JURÍDICOS EN LA SPE A TRAVES DE LA OAJ,"PRESTAR SERVICIOS PROFESIONALES JURÍDICOS EN LA SUBDIRECCIÓN DE
PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS A TRAVÈS DE LA OAJ
DEL IPSE LOS ASUNTOS CONTRACTUALES DE PROYECTOS ENERGÉTICOS
SOSTENIBLES EN EL TERRITORIO NACIONAL",Presentación de oferta,06/07/2024,06/07/2024,,,,,06/07/2024,45734000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Bogotá,SUBDIRECCIÓN DE PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,708510664,Atlántico,Barranquilla,,0,No Adjudicado,María José Aguilar Ariza,1045736950,V1.80121704,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6241337,700566011,Adjudicado,2024,3.9155429850746266,,1,45734000,45.73400000000001,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,57.40058476478245,3.863133311430616e-13,11.48011695295649,-26.81015777587891,0.3669362664222717,3851.294099354607,58.400584764782444
93711,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6263089,IPSE 153-2024,700566011,CO1.BDOS.6141174,SERVICIOS PROFESIONALES SPE ELECTRONICO FORMULACIÓN,"PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS DESDE EL COMPONENTE TÉCNICO ELECTRÓNICO EN LA FORMULACIÓN, DISEÑO Y ESTRUCTURACÍÓN DE PROYECTOS ENERGÉTICOS EN EL TERRITORIO NACIONAL, EN EL MARCO DE LA IMPLEMENTACIÓN DE LA TRANSICIÓN ENERGÉTICA JUSTA",Presentación de oferta,05/20/2024,05/20/2024,,,,,05/20/2024,67200000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Bogotá,SUBDIRECCIÓN DE PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,705904563,Distrito Capital de Bogotá,No Definido,,0,No Adjudicado,EDSON DAVID BAUTISTA RAMIREZ,1018412010,V1.81101713,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6149376,700566011,Adjudicado,2024,3.9155429850746266,,1,67200000,67.2,V1.811,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,84.81185324251935,1.119605806294108e-13,16.96237064850387,32.88150024414062,0.2050579041242599,3489.7197214910507,85.81185324251935
719253,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5722329,IPSE 085-2024,700566011,CO1.BDOS.5600516,SERVICIO DE APOYO CONTACT CENTER CNM,No definido,Presentación de oferta,02/07/2024,02/07/2024,,,,,02/07/2024,52195000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Bogotá,SUBDIRECION CONTRATOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,721319978,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,luz merly sanchez romero,1013611580,V1.81101701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5612200,700566011,Adjudicado,2024,3.9155429850746266,,1,52195000,52.194999999999986,V1.811,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,65.65103690466215,3.598868659489014e-13,13.13020738093243,2.189558982849121,0.3827497363090515,3312.3718401290303,66.65103690466213
